6,Lettuce,0.06,297.784,298.639,338.563,313.112,323.848,337.276,330.31,311.239,301.371,326.245,317.359,307.661,321.697,299.939,292.284,326.922,303.744,318.541,338.924,334.644,308.301,305.619,334.676,325.476,315.517,324.027,8,-2.7,-3.1,4.6,-2.7,-3.1,2.7,0.002,1.78,L-Jul. 2019,9.5,0.005,–,L-Aug. 2019,9
6,Tomatoes(5),0.074,322.017,346.08,365.078,359.433,343.612,338.164,329.053,315.952,320.403,319.464,323.458,323.252,320.159,322.017,346.08,365.078,359.433,343.612,338.164,329.053,315.952,320.403,319.464,323.458,323.252,320.159,-0.6,1.3,-0.1,-1,1.3,-0.1,-1,-0.001,1.43,S-May 2019,-4,0,–,S-Jul. 2019,-1.7
6,Other fresh vegetables,0.251,333.247,337.035,341.438,348.098,348.228,347.396,344.333,344.173,340.094,337.188,337.844,332.013,334.928,334.242,337.291,338.333,339.717,343.718,346.105,344.774,344.711,342.075,339.801,343.368,336.617,335.929,0.5,0.2,-1.7,0.9,1,-2,-0.2,-0.001,0.68,L-Aug. 2019,1,0.001,–,S-Jul. 2018,0.4
5,Processed fruits and vegetables(6),0.267,154.149,151.306,152.29,153.654,156.276,157.385,155.829,157.38,157.995,157.113,156.704,156.43,156.318,154.525,154.091,154.94,153.575,155.75,158.194,155.927,156.235,156.71,155.65,155.346,155.53,156.699,1.4,-0.3,-0.2,-0.1,-0.2,0.1,0.8,0.002,0.59,L-Mar. 2019,1.6,0.004,–,L-Jul. 2019,1.5
6,Canned fruits and vegetables(6),0.15,158.735,154.905,157.383,160.057,164.271,165.811,163.448,166.625,165.988,163.496,164.8,164.878,163.841,159.414,158.562,159.983,160.061,163.45,166.827,163.128,165.042,164.79,162.224,162.91,163.757,164.542,3.2,0.8,0,-0.6,0.4,0.5,0.5,0.001,0.82,–,–,0.005,–,L-Jun. 2019,3.9
7,Canned fruits(6)(7),,155.784,152.882,154.998,155.079,158.787,162.27,158.566,159.263,158.81,157.658,158.727,157.757,156.939,155.802,155.708,157.149,154.654,158.49,163.279,158.554,157.802,157.762,157.064,157.625,156.636,156.958,0.7,0.7,-0.6,-0.5,0.4,-0.6,0.2,,0.95,L-Aug. 2019,0.4,,–,L-Aug. 2019,1.7
7,Canned vegetables(6)(7),,165.824,162.42,165.133,168.814,173.643,174.131,172.648,177.084,176.916,172.858,174.81,175.695,174.198,167.256,166.849,168.008,168.765,172.528,174.079,172.157,175.478,175.648,171.559,172.344,175.004,175.702,5,1.1,0.5,-0.9,0.5,1.5,0.4,,1.1,S-Jul. 2019,-2.3,,–,L-Jun. 2019,5.3
6,Frozen fruits and vegetables(6),0.075,145.115,144.21,142.188,142.085,143.653,144.756,144.172,143.271,145.905,146.046,143.953,142.756,144.03,144.878,145.826,144.468,142.985,144.138,145.234,143.258,142.831,144.737,144.541,142.761,142.433,143.795,-0.7,-1.4,-0.8,0.9,-1.2,-0.2,1,0.001,0.99,L-Jun. 2019,1.3,-0.001,–,L-Jul. 2019,-0.2
7,Frozen vegetables(7),,197.608,196.304,195.265,194.077,197.524,199.365,199.53,198.061,203.199,203.31,200.21,198,199.043,198.078,199.485,198.459,194.064,198.17,200.429,198.973,196.77,200.905,200.784,198.198,197.982,199.516,0.7,-1.5,-1.1,0.5,-1.3,-0.1,0.8,,1.23,L-Jun. 2019,2.1,,–,L-Jul. 2019,2
6,Other processed fruits and vegetables including dried(6),0.043,154.698,151.435,153.226,153.081,152.484,152.187,151.435,152.311,153.181,155.622,152.814,153.146,153.427,154.929,153.129,154.955,152.881,150.54,153.255,151.128,151.723,151.845,154.836,153.47,152.906,153.656,-0.8,-1.8,0.2,0.2,-0.9,-0.4,0.5,0,0.76,L-Jul. 2019,2,0,–,L-Jul. 2019,-0.4
7,"Dried beans, peas, and lentils(5)(6)(7)",,186.662,183.797,186.211,178.921,178.473,180.199,181.943,179.163,180.016,183.371,180.61,178.382,183.614,186.662,183.797,186.211,178.921,178.473,180.199,181.943,179.163,180.016,183.371,180.61,178.382,183.614,-1.6,-1.5,-1.2,2.9,-1.5,-1.2,2.9,,1.42,L-Oct. 2011,5,,–,L-Jun. 2018,-1.1
3,Nonalcoholic beverages and beverage materials,0.861,169.57,167.891,168.339,171.354,172.488,172.06,170.727,171.26,170.23,169.685,170.067,170.63,170.842,168.914,168.482,168.899,170.307,171.433,171.451,169.975,172.07,171.118,170.478,170.495,170.681,170.182,0.8,0.2,0.3,0.1,0,0.1,-0.3,-0.003,0.45,S-Jul. 2019,-0.4,0.007,–,S-Sep. 2018,0.6
4,Juices and nonalcoholic drinks(6),0.614,131.828,130.698,130.754,133.95,135.211,134.839,133.2,133.626,132.342,131.862,132.235,133.147,133.558,131.074,130.821,130.808,133.212,134.191,134.215,132.918,134.514,133.156,132.85,132.757,133.175,132.795,1.3,0.3,0.7,0.3,-0.1,0.3,-0.3,-0.002,0.58,S-Jun. 2019,-1,0.008,–,S-Sep. 2018,1.2
5,Carbonated drinks,0.259,167.657,163.948,164.118,170.574,172.314,172.608,170.358,171.155,167.821,166.409,168.619,170.026,168.958,165.879,166.246,166.625,170.091,169.761,170.935,170.043,171.787,168.384,167.599,168.633,169.513,167.166,0.8,1.3,0.8,-0.6,0.6,0.5,-1.4,-0.004,1.22,S-Jun. 2019,-2,0.002,–,S-Jul. 2018,0.7
5,Frozen noncarbonated juices and drinks(5)(6),0.008,179.818,181.363,181.504,180.513,181.473,183.852,182.031,182.191,180.126,179.657,180.059,176.154,175.268,179.818,181.363,181.504,180.513,181.473,183.852,182.031,182.191,180.126,179.657,180.059,176.154,175.268,-2.5,0.2,-2.2,-0.5,0.2,-2.2,-0.5,0,0.45,L-Aug. 2019,0.2,0,–,S-Aug. 2018,-3.1
5,Nonfrozen noncarbonated juices and drinks(6),0.347,118.956,119.084,119.081,120.79,121.868,121.083,119.684,119.941,119.684,119.67,119.094,119.869,121.102,118.696,118.328,118.411,119.97,121.146,120.966,119.389,120.818,120.658,120.601,119.811,120.043,120.837,1.8,-0.5,0.7,1,-0.7,0.2,0.7,0.002,0.55,L-May 2019,1.2,0.006,–,L-Aug. 2019,2.4
4,Beverage materials including coffee and tea(6),0.248,116.89,115.353,116.297,116.528,116.486,116.274,116.664,117.006,117.343,117.091,117.19,116.549,116.16,117.094,116.189,117.287,116.169,116.085,116.141,116.252,116.529,117.687,116.745,116.827,116.673,116.363,-0.6,0.1,-0.5,-0.3,0.1,-0.1,-0.3,-0.001,0.63,S-Jul. 2019,-0.8,-0.002,–,S-Mar. 2019,-0.9
5,Coffee,0.158,194.807,191.876,193.056,193.793,193.654,193.567,193.26,193.651,195.992,193.813,195.274,192.726,191.857,194.897,194.428,196.204,193.381,193.6,193.415,192.563,192.073,195.489,192.805,194.239,192.495,191.946,-1.5,0.8,-1.3,-0.5,0.7,-0.9,-0.3,0,0.76,L-Aug. 2019,0.7,-0.002,–,S-Mar. 2019,-1.7
6,Roasted coffee(7),,202.757,200.631,201.866,201.823,201.082,200.975,200.744,200.751,203.898,202.175,203.127,200.697,200.05,203.459,204.057,205.21,201.63,200.681,200.086,200.218,198.639,203.017,201.035,202.267,200.44,200.743,-1.3,0.5,-1.2,-0.3,0.6,-0.9,0.2,,0.84,L-Aug. 2019,0.6,,–,L-Aug. 2019,-0.5
6,Instant coffee(5)(7),,188.862,183.175,186.794,187.873,189.343,189.013,191.131,191.445,193.084,190.01,192.993,187.575,184.367,188.862,183.175,186.794,187.873,189.343,189.013,191.131,191.445,193.084,190.01,192.993,187.575,184.367,-2.4,1.6,-2.8,-1.7,1.6,-2.8,-1.7,,1.22,L-Aug. 2019,1.6,,–,S-Dec. 2018,-4
5,Other beverage materials including tea(5)(6),0.09,129.261,127.999,129.512,129.348,129.384,128.834,130.401,130.993,129.252,131.062,129.631,130.681,130.514,129.261,127.999,129.512,129.348,129.384,128.834,130.401,130.993,129.252,131.062,129.631,130.681,130.514,1,-1.1,0.8,-0.1,-1.1,0.8,-0.1,0,0.94,S-Aug. 2019,-1.1,0.001,–,S-Aug. 2019,0.6
3,Other food at home,1.808,210.224,210.407,209.739,210.006,211.168,211.55,211.078,210.815,212.056,210.941,210.841,211.49,211.492,210.483,210.956,210.48,210.739,211.29,211.54,210.305,210.333,211.747,210.248,210.776,211.42,211.753,0.6,0,0.3,0,0.3,0.3,0.2,0.003,0.23,S-Jul. 2019,-0.7,0.011,–,L-Jun. 2019,0.9
4,Sugar and sweets(5),0.282,215.318,216.037,214.957,217.745,218.293,220.618,217.498,217.744,220.473,219.552,219.893,223.481,223.642,215.318,216.037,214.957,217.745,218.293,220.618,217.498,217.744,220.473,219.552,219.893,223.481,223.642,3.9,0.2,1.6,0.1,0.2,1.6,0.1,0,0.65,S-Jul. 2019,-0.4,0.011,–,L-Aug. 2015,4.4
5,Sugar and sugar substitutes,0.042,186.128,181.639,178.289,184.53,185.657,185.858,186.288,188.783,188.003,191.133,190.558,192.551,190.999,185.86,185.793,183.916,183.691,184.881,187.27,186.621,187.611,186.527,189.284,187.896,189.703,190.724,2.6,-0.3,1,-0.8,-0.7,1,0.5,0,0.79,S-Aug. 2019,-0.7,0.001,–,L-Dec. 2015,3.1
5,Candy and chewing gum(5)(6),0.186,146.172,147.521,147.435,148.139,148.168,149.801,147.353,147.628,150.379,148.924,149.477,152.423,152.782,146.172,147.521,147.435,148.139,148.168,149.801,147.353,147.628,150.379,148.924,149.477,152.423,152.782,4.5,0.4,2,0.2,0.4,2,0.2,0,0.89,S-Jul. 2019,-1,0.008,–,L-Aug. 2015,5.5
5,Other sweets(6),0.053,151.062,151.784,150.265,154.012,155.203,157.807,154.781,153.091,153.811,153.607,153.253,154.657,154.967,152.522,152.561,152.239,152.784,154.112,157.208,153.66,152.658,153.208,153.193,154.085,155.043,156.464,2.6,-0.2,0.9,0.2,0.6,0.6,0.9,0,1.08,L-Mar. 2019,2,0.001,–,L-Sep. 2017,3.1
4,Fats and oils,0.208,228.868,225.395,225.233,228.536,228.762,229.087,224.656,228.817,227.018,226.63,225.314,226.372,226.629,227.402,227.802,227.224,228.586,228.026,229.814,224.825,228.771,227.703,225.429,224.535,224.743,225.176,-1,-0.6,0.5,0.1,-0.4,0.1,0.2,0,0.52,L-May 2019,1.8,-0.002,–,L-Jun. 2019,0.1
5,Butter and margarine(6),0.06,207.033,204.314,202.343,207.51,208.816,210.39,203.329,207.1,206.666,207.019,206.861,206.818,206.614,204.713,206.871,205.836,205.751,208.774,211.847,205.628,208.075,208.304,205.241,204.478,203.225,204.3,-0.2,-0.1,0,-0.1,-0.4,-0.6,0.5,0,0.95,L-May 2019,1.2,0,–,L-Aug. 2019,0.5
6,Butter(7),,246.214,242.323,237.725,248.423,251.979,253.069,240.114,248.875,244.773,248.104,248.507,248.227,247.83,242.205,244.252,243.435,245.519,253.243,254.858,244.887,250.829,247.625,245.754,244.365,242.268,243.795,0.7,0.2,-0.1,-0.2,-0.6,-0.9,0.6,,1.09,L-May 2019,2.4,,–,L-Aug. 2019,1.4
6,Margarine(7),,300.947,296.854,296.522,299.382,295.99,299.739,299.134,297.641,299.748,298.649,294.858,299.993,298.217,299.435,302.555,299.46,299.235,294.365,299.808,299.002,297.326,299.835,298.258,293.143,297.42,296.719,-0.9,-1.3,1.7,-0.6,-1.7,1.5,-0.2,,0.82,S-Aug. 2019,-1.7,,–,L-Jul. 2019,0.4
5,Salad dressing(6),0.051,130.236,128.074,129.437,128.976,129.304,129.083,126.534,129.071,128.635,127.825,126.911,128.891,129.25,128.884,129.358,129.091,129.262,128.088,128.639,126.433,129.653,130.719,127.744,127.21,127.985,127.908,-0.8,-0.7,1.6,0.3,-0.4,0.6,-0.1,0,1.1,S-Aug. 2019,-0.4,0,–,S-Aug. 2019,-1.5
5,Other fats and oils including peanut butter(6),0.098,158.307,155.828,155.638,158.394,157.92,157.813,156.166,158.934,156.772,156.552,155.272,155.596,155.84,158.215,157.907,157.395,158.953,157.412,158.076,155.051,157.901,155.752,155.932,155.007,155.561,155.75,-1.6,-0.8,0.2,0.2,-0.6,0.4,0.1,0,0.72,S-Aug. 2019,-0.6,-0.002,–,L-May 2019,-0.9
6,Peanut butter(5)(6)(7),,160.706,157.808,159.866,155.843,156.855,155.218,153.091,152.62,157.529,155,150.341,146.2,150.416,160.706,157.808,159.866,155.843,156.855,155.218,153.091,152.62,157.529,155,150.341,146.2,150.416,-6.4,-3,-2.8,2.9,-3,-2.8,2.9,,1.06,L-Jun. 2019,3.2,,–,S-Jan. 2014,-7.5
5,Other foods,1.318,224.656,225.314,224.596,223.868,225.412,225.417,226.096,225.006,226.512,225.144,225.131,225.139,225.067,225.265,225.737,225.366,224.929,225.705,225.289,224.94,224.308,225.954,224.321,225.158,225.293,225.676,0.2,0,0,0,0.4,0.1,0.2,0.002,0.29,L-Aug. 2019,0.4,0.002,–,–,–
6,Soups,0.081,238.408,233.887,237.742,238.488,241.267,243.139,245.588,251.975,252.637,251.256,247.704,243.986,238.563,244.264,241.097,244.006,244.827,245.78,242.502,242.233,244.017,243.997,243.569,242.871,246.769,244.421,0.1,-1.4,-1.5,-2.2,-0.3,1.6,-1,-0.001,0.97,S-Mar. 2019,-1.3,0,–,S-Aug. 2019,-0.8
6,Frozen and freeze dried prepared foods(5),0.226,166.665,166.001,166.353,164.873,167.445,165.47,168.036,166.817,167.524,167.637,165.816,164.947,167.453,166.665,166.001,166.353,164.873,167.445,165.47,168.036,166.817,167.524,167.637,165.816,164.947,167.453,0.5,-1.1,-0.5,1.5,-1.1,-0.5,1.5,0.003,0.57,L-Apr. 2019,1.6,0.001,–,L-Feb. 2019,0.9
6,Snacks(5),0.303,255.975,257.227,252.293,251.247,254.084,254.32,253.543,251.952,253.748,249.846,251.208,251.931,250.993,255.975,257.227,252.293,251.247,254.084,254.32,253.543,251.952,253.748,249.846,251.208,251.931,250.993,-1.9,0.5,0.3,-0.4,0.5,0.3,-0.4,-0.001,0.71,S-Jul. 2019,-1.5,-0.006,–,S-Dec. 2004,-2.3
6,"Spices, seasonings, condiments, sauces",0.268,242.472,240.595,239.48,243.805,244.427,245.227,242.041,241.744,243.693,242.717,244.21,245.026,243.518,243.135,243.988,243.412,241.645,243.02,244.09,241.455,241.807,243.779,242.312,243.538,243.33,244.185,0.4,0.6,0.3,-0.6,0.5,-0.1,0.4,0.001,0.61,L-Aug. 2019,0.5,0.001,–,S-Jul. 2019,0.4
7,Salt and other seasonings and spices(6)(7),,155.309,153.155,151.442,155.35,157.818,155.606,153.657,153.909,156.18,157.283,154.906,156.424,155.08,156.191,156.144,155.05,154.143,155.819,154.872,153.48,153.657,155.688,156.633,154.389,155.17,155.96,-0.1,-1.5,1,-0.9,-1.4,0.5,0.5,,0.92,–,–,,–,S-Jan. 2019,-0.2
7,"Olives, pickles, relishes(5)(6)(7)",,,,142.28,,,,,141.286,141.383,139.153,142.8,141.217,144.982,,,142.28,,,,,141.286,141.383,139.153,142.8,141.217,144.982,,2.6,-1.1,2.7,2.6,-1.1,2.7,,0.76,L-Jul. 2017,3.2,,–,–,–
7,Sauces and gravies(6)(7),,139.646,139.087,139.21,140.588,140.177,142.013,140.373,139.338,140.151,139.393,140.577,140.42,140.213,139.889,139.689,139.629,138.32,139.332,140.755,140.136,140.797,141.516,140.011,141.138,139.788,140.456,0.4,0.8,-0.1,-0.1,0.8,-1,0.5,,0.83,L-Aug. 2019,0.8,,–,L-Aug. 2019,1.4
7,Other condiments(7),,272.619,271.146,271.448,274.456,277.29,280.247,279.16,276.898,281.894,276.772,279.078,287.716,276.271,276.406,277.761,279.719,275.141,277.185,280.522,277.771,272.948,277.92,272.623,274.351,286.37,280.109,1.3,0.8,3.1,-4,0.6,4.4,-2.2,,0.93,S-Sep. 2014,-3.2,,–,S-Aug. 2019,0.9
6,Baby food(5)(6),0.05,163.715,168.352,168.788,167.895,168.237,166.239,168.373,167.274,168.992,168.936,169.998,168.867,170.783,163.715,168.352,168.788,167.895,168.237,166.239,168.373,167.274,168.992,168.936,169.998,168.867,170.783,4.3,0.6,-0.7,1.1,0.6,-0.7,1.1,0.001,0.83,L-Apr. 2019,1.3,0.002,–,L-Aug. 2019,5.8
6,Other miscellaneous foods(5)(6),0.389,130.588,132.425,132.785,130.856,130.99,131.52,132.682,131.241,132.198,131.543,131.545,131.899,131.944,130.588,132.425,132.785,130.856,130.99,131.52,132.682,131.241,132.198,131.543,131.545,131.899,131.944,1,0,0.3,0,0,0.3,0,0,0.47,S-Aug. 2019,0,0.004,–,–,–
7,Prepared salads(5)(8)(7),,127.179,127.953,127.224,126.934,126.068,126.641,127.19,123.735,124.551,125.949,125.396,125.51,128.071,127.179,127.953,127.224,126.934,126.068,126.641,127.19,123.735,124.551,125.949,125.396,125.51,128.071,0.7,-0.4,0.1,2,-0.4,0.1,2,,0.84,L-Oct. 2016,3.6,,–,L-Aug. 2018,1.5
2,Food away from home(5),6.069,277.513,278.306,279.419,280.38,281.373,281.887,282.798,283.394,284.316,284.891,285.507,286.246,286.791,277.513,278.306,279.419,280.38,281.373,281.887,282.798,283.394,284.316,284.891,285.507,286.246,286.791,3.3,0.2,0.3,0.2,0.2,0.3,0.2,0.012,0.06,S-Aug. 2019,0.2,0.2,–,L-Jun. 2009,3.8
3,Full service meals and snacks(5)(6),3.023,172.018,172.444,173.266,173.624,174.151,174.395,175.083,175.517,176.493,176.832,177.263,177.743,178.117,172.018,172.444,173.266,173.624,174.151,174.395,175.083,175.517,176.493,176.832,177.263,177.743,178.117,3.5,0.2,0.3,0.2,0.2,0.3,0.2,0.006,0.08,S-Aug. 2019,0.2,0.105,–,S-Aug. 2019,3.4
3,Limited service meals and snacks(5)(6),2.574,177.446,178.024,178.652,179.659,180.525,180.931,181.466,181.813,181.897,182.264,182.556,182.911,183.223,177.446,178.024,178.652,179.659,180.525,180.931,181.466,181.813,181.897,182.264,182.556,182.911,183.223,3.3,0.2,0.2,0.2,0.2,0.2,0.2,0.004,0.09,–,–,0.083,–,L-Apr. 2019,3.3
3,Food at employee sites and schools(6),0.181,180.017,179.975,180.302,180.342,180.402,180.329,180.409,179.958,180.117,180.424,181.21,182.622,182.855,180.077,180.048,179.453,179.042,179.653,179.935,180.209,179.779,181.438,182.869,181.77,182.101,182.915,1.6,0.4,0.8,0.1,-0.6,0.2,0.4,0.001,0.22,L-Jul. 2019,0.8,0.003,–,–,–
4,Food at elementary and secondary schools(5)(9)(7),,148.639,148.652,148.786,148.889,148.726,148.74,148.747,148.747,148.829,,150.105,151.915,152.24,148.639,148.652,148.786,148.889,148.726,148.74,148.747,148.747,148.829,,150.105,151.915,152.24,2.4,,1.2,0.2,,1.2,0.2,,0.15,S-Jun. 2019,0.1,,–,L-Nov. 2018,6.1
3,Food from vending machines and mobile vendors(5)(6),0.093,162.001,162.804,163.255,163.357,163.208,163.7,163.756,165.77,166.172,167.061,168.517,168.777,168.681,162.001,162.804,163.255,163.357,163.208,163.7,163.756,165.77,166.172,167.061,168.517,168.777,168.681,4.1,0.9,0.2,-0.1,0.9,0.2,-0.1,0,0.16,S-Feb. 2019,-0.1,0.004,–,S-Apr. 2019,4
3,Other food away from home(5)(6),0.197,193.155,194.208,194.397,194.422,194.36,195.182,195.17,194.857,196.262,196.711,196.744,197.715,198.339,193.155,194.208,194.397,194.422,194.36,195.182,195.17,194.857,196.262,196.711,196.744,197.715,198.339,2.7,0,0.5,0.3,0,0.5,0.3,0.001,0.13,S-Aug. 2019,0,0.005,–,L-Mar. 2019,3.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Energy,7.521,225.757,215.91,205.905,200.563,202.74,211.724,222.499,225.773,221.373,222.492,216.978,215.418,216.351,225.612,219.295,213.565,206.842,207.755,214.963,221.286,219.937,214.847,217.721,213.48,210.589,216.282,-4.2,-2.5,-0.7,0.4,-1.9,-1.4,2.7,0.199,0.19,L-Apr. 2019,2.9,-0.333,–,L-Jul. 2019,-2
2,Energy commodities,4.18,259.561,241.633,218.497,207.727,213.27,231.228,253.547,259.31,246.818,248.629,238.431,236.493,240.279,257.62,244.76,230.688,218.4,221.637,235.386,248.16,247.05,238.313,243.916,235.956,230.481,238.481,-7.4,-4.1,-0.8,1.6,-3.3,-2.3,3.5,0.142,0.2,L-Apr. 2019,5.4,-0.346,–,L-Aug. 2019,-7.1
3,Fuel oil and other fuels,0.175,304.893,299.139,281.486,280.482,287.643,289.333,288.823,285.711,274.837,274.328,269.636,272.271,277.631,305.479,298.371,279.764,275.096,279.43,283.385,285.342,286.18,280.12,280.341,278.893,275.793,278.165,-8.9,-1.7,1,2,-0.5,-1.1,0.9,0.002,0.55,L-Mar. 2019,1.4,-0.018,–,S-Jul. 2016,-10.3
4,Fuel oil,0.107,316.185,305.37,276.103,274.051,285.668,287.496,291.424,289.711,277.244,278.773,271.766,276.664,282.534,313.578,304.533,275.809,272.284,279.264,284.994,288.628,287.837,281.295,283.038,280.354,278.026,280.203,-10.6,-2.5,1.8,2.1,-0.9,-0.8,0.8,0.001,0.86,L-Apr. 2019,1.3,-0.013,–,S-Aug. 2016,-12.8
4,"Propane, kerosene, and firewood(10)",0.067,340.109,342.448,342.55,343.256,343.674,345.425,336.804,330.599,320.618,316.335,314.97,313.998,319.414,343.673,339.901,336.349,329.839,330.265,335.641,332.193,335.347,329.738,329.705,327.231,321.088,322.761,-6.1,-0.4,-0.3,1.7,-0.8,-1.9,0.5,0,0.63,L-May 2019,0.9,-0.005,–,L-Aug. 2019,-5.1
3,Motor fuel,4.005,255.126,236.934,213.838,202.818,208.242,226.616,249.55,255.584,243.163,245.042,234.746,232.658,236.346,253.111,240.173,226.419,213.976,217.138,231.107,244.15,242.978,234.234,239.978,231.859,226.354,234.479,-7.4,-4.2,-0.9,1.6,-3.4,-2.4,3.6,0.14,0.2,L-Apr. 2019,5.6,-0.328,–,L-Aug. 2019,-7
4,Gasoline (all types),3.92,253.793,235.381,212.152,201.194,206.749,225.282,248.499,254.551,242.043,244,233.625,231.496,235.168,251.885,238.73,224.878,212.45,215.7,229.769,242.974,241.803,233.016,238.888,230.634,225.107,233.401,-7.3,-4.3,-0.9,1.6,-3.5,-2.4,3.7,0.141,0.2,L-Apr. 2019,5.7,-0.32,–,L-Aug. 2019,-7.1
5,"Gasoline, unleaded regular(7)",,249.148,230.284,206.779,195.946,201.919,220.853,243.787,249.647,237.023,239.252,228.686,226.347,229.656,247.26,233.665,219.501,207.25,210.864,225.466,238.199,236.829,227.966,234.18,225.62,219.853,227.917,-7.8,-4.4,-1,1.5,-3.7,-2.6,3.7,,0.44,L-Apr. 2019,5.6,,–,L-Aug. 2019,-7.4
5,"Gasoline, unleaded midgrade(11)(7)",,270.093,254.424,232.511,221.554,224.958,241.846,265.45,271.837,260.473,261.848,252.274,251.354,255.534,266.63,257.428,244.908,233.64,233.927,246.301,260.841,259.701,251.226,257.137,248.975,244.911,252.257,-5.4,-3.7,-0.4,1.7,-3.2,-1.6,3,,0.43,L-Apr. 2019,5.9,,–,L-Jul. 2019,-2.6
5,"Gasoline, unleaded premium(7)",,264.774,250.906,231.865,221.025,223.316,237.371,260.494,267.248,256.572,256.453,248.39,247.802,253.672,262.365,253.399,243.087,230.239,232.029,240.959,256.753,256.331,248.085,251.385,246.399,242.765,251.364,-4.2,-3.1,-0.2,2.4,-2,-1.5,3.5,,0.4,L-Apr. 2019,6.6,,–,L-Jul. 2019,-2.1
4,Other motor fuels(6),0.085,241.39,237.781,226.865,216.239,214.546,220.913,225.22,228.784,223.589,221.544,217.549,217.838,221.182,236.835,233.693,227.657,219.069,217.456,225.035,228.122,226.874,221.687,221.446,219.116,215.673,217.008,-8.4,-1.8,0.1,1.5,-1.1,-1.6,0.6,0.001,0.21,L-Apr. 2019,1.4,-0.008,–,S-Aug. 2016,-12.7
2,Energy services,3.341,201.798,200.148,203.8,204.038,202.69,202.461,201.341,202.101,206.219,206.651,205.9,204.66,202.556,203.59,204.001,206.981,205.906,204.354,204.885,204.578,202.895,201.469,201.549,201.096,200.841,204.356,0.4,-0.4,-0.6,-1,-0.2,-0.1,1.8,0.057,0.34,L-Mar. 2014,2.9,0.013,–,L-Jan. 2019,1.3
3,Electricity,2.627,211.937,209.339,210.637,210.92,210.939,210.937,210.525,212.326,217.947,219.083,217.811,216.938,212.829,214.051,214.455,215.396,214.117,213.568,214.371,214.458,212.8,211.081,212.263,211.571,211.647,214.952,0.4,-0.6,-0.4,-1.9,-0.3,0,1.6,0.04,0.37,L-Oct. 2018,1.8,0.011,–,S-Aug. 2019,-0.1
3,Utility (piped) gas service,0.714,168.77,169.821,179.999,180.106,174.95,174.089,171.004,168.826,168.628,167.074,167.803,165.562,169.138,169.616,170.039,178.673,178.197,173.865,173.618,172.211,170.496,169.93,166.914,167.14,165.963,169.986,0.2,0.4,-1.3,2.2,0.1,-0.7,2.4,0.017,0.51,L-Dec. 2018,5.1,0.002,–,L-Jan. 2019,4.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,All items less food and energy,79.234,259.063,259.105,259.083,260.122,261.114,261.836,262.332,262.59,263.177,263.566,264.169,264.522,265.059,259.002,259.61,260.078,260.701,260.989,261.374,261.735,262.032,262.803,263.569,264.245,264.595,265.011,2.3,0.2,0.1,0.2,0.3,0.1,0.2,0.125,0.04,L-Aug. 2019,0.3,1.824,–,S-Jul. 2019,2.2
2,Commodities less food and energy commodities,19.318,144.134,143.542,142.84,143.892,144.609,144.994,144.851,144.457,144.461,144.448,144.806,144.596,144.577,143.876,144.22,144.28,144.837,144.615,144.306,143.819,143.662,144.212,144.571,144.925,144.468,144.345,0.3,0.2,-0.1,0,0.2,-0.3,-0.1,-0.016,0.09,L-Aug. 2019,0.2,0.06,–,S-Jun. 2019,0.2
3,Household furnishings and supplies(12),3.331,90.09,89.788,89.78,90.692,91.148,91.182,90.671,90.817,90.99,90.958,90.476,90.875,90.869,90.117,90.239,90.219,90.539,90.816,90.781,90.283,90.537,90.79,91.059,90.9,91.212,90.897,0.9,-0.5,0.4,0,-0.2,0.3,-0.3,-0.012,0.2,S-Apr. 2019,-0.5,0.029,–,S-Apr. 2019,0.4
4,Window and floor coverings and other linens(5)(6),0.252,58.59,56.957,56.183,58.335,57.187,57.44,56.641,56.31,55.642,56.465,56.929,57.027,55.923,58.59,56.957,56.183,58.335,57.187,57.44,56.641,56.31,55.642,56.465,56.929,57.027,55.923,-4.6,0.8,0.2,-1.9,0.8,0.2,-1.9,-0.005,0.93,S-Feb. 2019,-2,-0.012,–,S-Aug. 2017,-4.7
5,Floor coverings(5)(6),0.055,111.687,112.438,112.693,113.14,112.021,114.085,114.065,114.559,115.985,116.775,115.552,113.535,111.861,111.687,112.438,112.693,113.14,112.021,114.085,114.065,114.559,115.985,116.775,115.552,113.535,111.861,0.2,-1,-1.7,-1.5,-1,-1.7,-1.5,-0.001,0.77,L-Aug. 2019,-1,0,–,S-Apr. 2019,-0.5
5,Window coverings(5)(6),0.045,63.212,62.341,61.021,62.984,63.763,62.941,61.761,59.697,60.287,61.605,62.813,63.276,60.525,63.212,62.341,61.021,62.984,63.763,62.941,61.761,59.697,60.287,61.605,62.813,63.276,60.525,-4.3,2,0.7,-4.3,2,0.7,-4.3,-0.002,1.73,S-EVER,–,-0.002,–,S-Jun. 2019,-6.1
5,Other linens(5)(6),0.153,45.671,43.684,42.938,45.195,43.747,43.944,43.176,43.104,41.946,42.61,43.121,43.433,42.825,45.671,43.684,42.938,45.195,43.747,43.944,43.176,43.104,41.946,42.61,43.121,43.433,42.825,-6.2,1.2,0.7,-1.4,1.2,0.7,-1.4,-0.002,1.42,S-Jun. 2019,-2.7,-0.01,–,S-Jul. 2017,-6.2
